,date,token,token_name,weight
0,2022-09-07,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,33.974178813481885
1,2022-09-07,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,8.01946590855894
2,2022-09-07,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.179299055709006
3,2022-09-07,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.0485606664521425
4,2022-09-07,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.26636347577473
5,2022-09-07,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.511552155683407
6,2022-09-07,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0005799243398869764
7,2022-09-06,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,32.087931251677496
8,2022-09-06,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,8.621534028688787
9,2022-09-06,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,30.298170761052027
10,2022-09-06,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.125775164877953
11,2022-09-06,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.28765839939884
12,2022-09-06,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.5783076936766935
13,2022-09-06,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0006227006282030782
14,2022-09-05,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,29.828893946247323
15,2022-09-05,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,12.903109980707162
16,2022-09-05,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.657165271469722
17,2022-09-05,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.227062197244102
18,2022-09-05,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.71043003640128
19,2022-09-05,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.673338567930408
20,2022-09-04,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,30.28611295596177
21,2022-09-04,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,12.211748005346013
22,2022-09-04,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.656307291955212
23,2022-09-04,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.172414170298397
24,2022-09-04,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.98600136616407
25,2022-09-04,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.687416210274538
26,2022-09-03,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,30.29768099564159
27,2022-09-03,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,12.210670830104721
28,2022-09-03,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.859725617656643
29,2022-09-03,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.133521507236578
30,2022-09-03,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.85007008474939
31,2022-09-03,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.6483309646110795
32,2022-09-02,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.208656043947546
33,2022-09-02,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.421028117633673
34,2022-09-02,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.693467435476933
35,2022-09-02,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.161630334641822
36,2022-09-02,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.82053971743915
37,2022-09-02,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.694678350860878
38,2022-09-01,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.13555349709827
39,2022-09-01,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.560811016215736
40,2022-09-01,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.39346273748331
41,2022-09-01,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.140395375442517
42,2022-09-01,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,17.060957495110753
43,2022-09-01,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.70881987864941
44,2022-08-31,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.737604620935215
45,2022-08-31,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.202562721406302
46,2022-08-31,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.650246996468187
47,2022-08-31,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.140089246654643
48,2022-08-31,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.53446652837513
49,2022-08-31,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.7350298861605244
50,2022-08-30,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.419329577764152
51,2022-08-30,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.79366990503604
52,2022-08-30,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.475937052368874
53,2022-08-30,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.251148497215604
54,2022-08-30,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.449667076030266
55,2022-08-30,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.610247891585065
56,2022-08-29,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.70181473702946
57,2022-08-29,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,12.555651171256496
58,2022-08-29,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.097063289598587
59,2022-08-29,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,14.003850343759254
60,2022-08-29,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.40659745974063
61,2022-08-29,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.235022998615576
62,2022-08-28,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,17.554377906189238
63,2022-08-28,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.050317567746799
64,2022-08-28,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,35.82111560304213
65,2022-08-28,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,14.181123934022656
66,2022-08-28,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.73431533536883
67,2022-08-28,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,4.658749653630342
68,2022-08-27,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.516425977343488
69,2022-08-27,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.114900723841139
70,2022-08-27,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,35.63509522069437
71,2022-08-27,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,13.994300306900989
72,2022-08-27,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.996249617307939
73,2022-08-27,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.743028153912076
74,2022-08-26,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,17.741148792515187
75,2022-08-26,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.789769650856067
76,2022-08-26,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,36.64591463247166
77,2022-08-26,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.272817334390284
78,2022-08-26,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,13.968612685992973
79,2022-08-26,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5817369037738316
80,2022-08-25,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,16.95424873548846
81,2022-08-25,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.978263890157276
82,2022-08-25,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,36.14635435079786
83,2022-08-25,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.431763241041757
84,2022-08-25,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.895202120279247
85,2022-08-25,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.593532545444591
86,2022-08-25,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0006351167908121068
87,2022-08-24,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,20.599610750688388
88,2022-08-24,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.928838717065576
89,2022-08-24,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,32.67432805795132
90,2022-08-24,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.415105743653061
91,2022-08-24,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.79052730790353
92,2022-08-24,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5915894227381244
93,2022-08-23,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,19.606082842007755
94,2022-08-23,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.517255006543612
95,2022-08-23,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,32.527085439221175
96,2022-08-23,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.887324428036981
97,2022-08-23,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.868116136869089
98,2022-08-23,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.593436748054286
99,2022-08-23,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0006993992671004049
100,2022-08-22,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.315797304155264
101,2022-08-22,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.079234992924937
102,2022-08-22,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,33.628976640133374
103,2022-08-22,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.427958207028965
104,2022-08-22,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.88202081342718
105,2022-08-22,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.6660120423302818
106,2022-08-21,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.628296097783778
107,2022-08-21,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.069128574741962
108,2022-08-21,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,33.90291402792639
109,2022-08-21,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.328992745153126
110,2022-08-21,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.565129033534538
111,2022-08-21,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5055395208602023
112,2022-08-20,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.03672026824243
113,2022-08-20,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.938589939342048
114,2022-08-20,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.842767034165263
115,2022-08-20,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.101286618119538
116,2022-08-20,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.601389062505165
117,2022-08-20,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.4785025637203666
118,2022-08-20,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007445139051905294
119,2022-08-19,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.885071360016532
120,2022-08-19,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.893358407831148
121,2022-08-19,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.972168467079563
122,2022-08-19,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,19.311607149680704
123,2022-08-19,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.912011249719129
124,2022-08-19,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,0.025039710513368833
125,2022-08-19,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007436551595580871
126,2022-08-18,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.491527767147268
127,2022-08-18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.287546050561632
128,2022-08-18,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.830594067727823
129,2022-08-18,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.563128742040664
130,2022-08-18,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.826500958327317
131,2022-08-18,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000702414195291722
132,2022-08-17,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.530820031854525
133,2022-08-17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.560295844939924
134,2022-08-17,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,30.047252108402436
135,2022-08-17,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.359760126871134
136,2022-08-17,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.501137669638263
137,2022-08-17,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000734218293716433
138,2022-08-16,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.917977436287256
139,2022-08-16,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.837801432299338
140,2022-08-16,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.531798235612836
141,2022-08-16,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.19133730300126
142,2022-08-16,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.521085592799313
143,2022-08-15,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.59643102329856
144,2022-08-15,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.314719399772308
145,2022-08-15,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.847180172024494
146,2022-08-15,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.281656989841203
147,2022-08-15,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.959273241954918
148,2022-08-15,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007391731085177037
149,2022-08-14,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.996160931203228
150,2022-08-14,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.274861833854086
151,2022-08-14,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.938686783341968
152,2022-08-14,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.50539268462841
153,2022-08-14,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.284897766972307
154,2022-08-13,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.158169648349514
155,2022-08-13,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.51211872674808
156,2022-08-13,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.29896578285139
157,2022-08-13,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.365472673735088
158,2022-08-13,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.66527316831593
159,2022-08-12,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.707753674529894
160,2022-08-12,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.52506948571567
161,2022-08-12,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.76755536926447
162,2022-08-12,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.24264623293957
163,2022-08-12,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.756223117810585
164,2022-08-12,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000752119739807744
165,2022-08-11,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.156468030077058
166,2022-08-11,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.107459911765114
167,2022-08-11,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.130796085052516
168,2022-08-11,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.863648015193046
169,2022-08-11,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.74085238841168
170,2022-08-11,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007755695005856443
171,2022-08-10,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.989674567145773
172,2022-08-10,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.099227515690144
173,2022-08-10,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.12727242126167
174,2022-08-10,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.704268832413998
175,2022-08-10,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.078742413388763
176,2022-08-10,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008142500996497686
177,2022-08-09,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.383385890285407
178,2022-08-09,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.764784895367795
179,2022-08-09,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.1841234833573
180,2022-08-09,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.86071409445528
181,2022-08-09,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.806162204988855
182,2022-08-09,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008294315453620246
183,2022-08-08,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.75071251175535
184,2022-08-08,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.440003686513231
185,2022-08-08,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.783447705074245
186,2022-08-08,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.255255146315083
187,2022-08-08,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.769752755750238
188,2022-08-08,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008281945918570728
189,2022-08-07,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.748217172716373
190,2022-08-07,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.264580186135554
191,2022-08-07,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.896841773095236
192,2022-08-07,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.85874115398389
193,2022-08-07,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.230760079652741
194,2022-08-07,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008596344162044953
195,2022-08-06,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.53649647733584
196,2022-08-06,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.488210163792075
197,2022-08-06,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.30848321399147
198,2022-08-06,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.9453193939252
199,2022-08-06,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.71980386478857
200,2022-08-06,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0016868861668465564
201,2022-08-05,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.94669086087962
202,2022-08-05,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.20394586595882
203,2022-08-05,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.86166655417054
204,2022-08-05,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.490867926781668
205,2022-08-05,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.49508454995451
206,2022-08-05,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0017442422548401687
207,2022-08-04,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.953904540745658
208,2022-08-04,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.907568803698105
209,2022-08-04,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.360648349570443
